09:31:08;BNOT;0
09:31:08;BNOT;28
09:31:08;BNOT;28
09:31:08;BNOT;28
09:31:08;BNOT;28
09:31:08;BNOT;28
09:31:09;BNOT;28
09:31:09;BNOT;28
09:31:09;BNOT;28
09:31:09;BNOT;28
09:31:10;BNOT;28
09:31:10;BNOT;28
09:31:10;BNOT;28
09:31:10;BNOT;29
09:31:11;BNOT;29
09:31:11;BNOT;29
09:31:11;BNOT;29
09:31:12;BNOT;29
09:31:12;BNOT;29
09:31:12;BNOT;29
09:31:12;BNOT;29
09:31:12;BNOT;29
09:31:13;BNOT;29
09:31:13;BNOT;29
09:31:13;BNOT;29
09:31:13;BNOT;29
09:31:14;BNOT;29
09:31:14;BNOT;29
09:31:14;BNOT;29
09:31:15;BNOT;29
09:31:15;BNOT;29
09:31:15;BNOT;29
09:31:15;BNOT;29
09:31:15;BNOT;29
09:31:16;BNOT;29
09:31:16;BNOT;29
09:31:16;BNOT;29
09:31:16;BNOT;29
09:31:17;BNOT;29
09:31:17;BNOT;29
09:31:17;BNOT;29
09:31:17;BNOT;29
09:31:18;BNOT;29
09:31:18;BNOT;29
09:31:19;BNOT;29
09:31:19;BNOT;29
09:31:19;BNOT;29
09:31:19;BNOT;29
09:31:20;BNOT;29
09:31:20;BNOT;29
09:31:20;BNOT;29
09:31:20;BNOT;29
09:31:21;BNOT;29
09:32:13;BNOT;0
09:32:13;BNOT;28
09:32:13;BNOT;28
09:32:14;BNOT;28
09:32:14;BNOT;28
09:32:14;BNOT;28
09:32:14;BNOT;28
09:32:15;BNOT;28
09:32:15;BNOT;28
09:32:15;BNOT;28
09:32:15;BNOT;28
09:32:16;BNOT;28
09:32:16;BNOT;28
09:32:16;BNOT;28
09:32:16;BNOT;28
09:32:17;BNOT;28
09:32:17;BNOT;28
09:32:17;BNOT;28
09:32:17;BNOT;29
09:32:18;BNOT;29
09:32:18;BNOT;29
09:32:18;BNOT;29
09:32:18;BNOT;29
09:32:19;BNOT;29
09:32:19;BNOT;29
09:32:19;BNOT;29
09:32:19;BNOT;29
09:32:20;BNOT;29
09:32:20;BNOT;29
09:32:20;BNOT;29
09:32:20;BNOT;29
09:32:21;BNOT;29
09:32:21;BNOT;29
09:32:21;BNOT;29
09:32:21;BNOT;29
09:32:22;BNOT;29
09:32:22;BNOT;29
09:32:22;BNOT;29
09:32:22;BNOT;29
09:32:23;BNOT;29
09:32:23;BNOT;29
09:32:23;BNOT;29
09:32:23;BNOT;29
09:32:24;BNOT;29
09:32:24;BNOT;29
09:32:24;BNOT;29
09:32:24;BNOT;29
09:32:25;BNOT;29
09:32:25;BNOT;29
10:29:41;BNOT;39
10:29:46;BNOT;39
10:29:56;BNOT;39
10:30:00;BNOT;39
10:30:14;BNOT;39
10:30:23;BNOT;39
10:30:25;BNOT;39
10:30:33;BNOT;39
10:30:33;BNOT;39
10:30:39;BNOT;39
10:30:40;BNOT;39
10:30:40;BNOT;39
10:30:40;BNOT;39
10:30:40;BNOT;39
10:30:40;BNOT;39
10:30:40;BNOT;39
10:30:40;BNOT;39
10:30:41;BNOT;39
10:30:41;BNOT;39
10:30:41;BNOT;39
10:30:41;BNOT;39
10:30:42;BNOT;39
10:30:42;BNOT;39
10:30:42;BNOT;39
10:30:42;BNOT;39
10:30:44;BNOT;39
10:30:45;BNOT;39
10:30:46;BNOT;39
10:30:46;BNOT;39
10:30:47;BNOT;39
10:30:47;BNOT;39
10:30:47;BNOT;39
10:30:47;BNOT;39
10:30:47;BNOT;39
10:30:48;BNOT;39
10:30:48;BNOT;39
10:30:48;BNOT;39
10:30:48;BNOT;39
10:30:49;BNOT;39
10:30:49;BNOT;39
10:30:49;BNOT;39
10:30:49;BNOT;39
10:30:50;BNOT;39
10:30:50;BNOT;39
10:30:50;BNOT;39
10:30:50;BNOT;39
10:30:51;BNOT;39
10:30:51;BNOT;39
10:30:51;BNOT;39
10:30:51;BNOT;39
10:30:52;BNOT;39
10:30:52;BNOT;39
10:30:52;BNOT;39
10:30:53;BNOT;39
10:30:53;BNOT;39
10:30:53;BNOT;39
10:30:53;BNOT;39
10:30:54;BNOT;39
10:30:54;BNOT;39
10:30:54;BNOT;39
10:30:54;BNOT;39
10:30:55;BNOT;39
10:30:55;BNOT;39
10:30:55;BNOT;39
10:30:55;BNOT;39
10:30:56;BNOT;39
10:30:56;BNOT;39
10:30:56;BNOT;39
10:30:56;BNOT;39
10:30:57;BNOT;39
10:30:57;BNOT;39
10:30:57;BNOT;39
10:30:57;BNOT;39
10:30:58;BNOT;39
10:30:58;BNOT;39
10:30:58;BNOT;39
10:30:58;BNOT;39
10:31:00;BNOT;39
10:31:00;BNOT;39
10:31:01;BNOT;39
10:31:01;BNOT;39
10:31:01;BNOT;39
10:31:01;BNOT;39
10:31:01;BNOT;39
10:31:02;BNOT;39
10:31:02;BNOT;39
10:31:02;BNOT;39
10:31:02;BNOT;39
10:31:03;BNOT;39
10:31:03;BNOT;39
10:31:03;BNOT;39
10:31:03;BNOT;39
10:31:04;BNOT;39
10:31:04;BNOT;39
10:31:04;BNOT;39
10:31:04;BNOT;39
10:31:05;BNOT;39
10:31:05;BNOT;39
10:31:05;BNOT;39
10:31:05;BNOT;39
10:31:06;BNOT;39
10:31:06;BNOT;39
10:31:06;BNOT;39
10:31:06;BNOT;39
10:31:07;BNOT;39
10:31:07;BNOT;39
10:31:07;BNOT;39
10:31:07;BNOT;39
10:31:08;BNOT;39
10:31:08;BNOT;39
10:31:08;BNOT;39
10:31:08;BNOT;39
10:31:09;BNOT;39
10:31:09;BNOT;39
10:31:09;BNOT;39
10:31:09;BNOT;39
10:31:10;BNOT;39
10:31:10;BNOT;39
10:31:10;BNOT;39
10:31:10;BNOT;39
10:31:11;BNOT;39
10:31:11;BNOT;39
10:31:11;BNOT;39
10:31:11;BNOT;39
10:31:12;BNOT;39
10:31:12;BNOT;39
10:31:12;BNOT;39
10:31:12;BNOT;39
10:31:13;BNOT;39
10:31:13;BNOT;39
10:31:13;BNOT;39
10:31:13;BNOT;39
10:31:14;BNOT;39
10:31:14;BNOT;39
10:31:14;BNOT;39
10:31:14;BNOT;39
10:31:15;BNOT;39
