10:30:41;BNOA;-1.97;-9.98;-3.08
10:30:42;BNOA;-3.58;-9.94;-4.38
10:30:42;BNOA;-2.98;-10.69;-1.51
10:30:42;BNOA;-0.74;-12.3;-0.3
10:30:42;BNOA;-0.93;-9.5;-3.1
10:30:44;BNOA;-3.21;-10.92;-2.12
10:30:44;BNOA;-1.09;-12.03;0.17
10:30:44;BNOA;-4.19;-12.31;-2.31
10:30:45;BNOA;-0.51;-9.75;-2.28
10:30:46;BNOA;-3.98;-9.61;-4.02
10:30:46;BNOA;-2.01;-10.53;-0.38
10:30:47;BNOA;-4.02;-12.39;0
10:30:47;BNOA;0.32;-9.81;-0.99
10:30:47;BNOA;-1.09;-10.17;-3.44
10:30:47;BNOA;-2.96;-10.05;-4.04
10:30:48;BNOA;-0.3;-11.78;0
10:30:48;BNOA;-2.93;-9.79;-4.77
10:30:48;BNOA;-2.87;-7.89;-3.65
10:30:48;BNOA;-1.95;-11.36;0.82
10:30:49;BNOA;1.64;-9.13;1.01
10:30:49;BNOA;0.13;-10.46;-6.59
10:30:49;BNOA;-6.01;-12.16;-3.73
10:30:49;BNOA;-1.55;-8.83;2.6
10:30:49;BNOA;1.62;-11.78;-3.42
10:30:50;BNOA;-4.48;-10.51;-4.02
10:30:50;BNOA;-3.98;-10.46;-1.62
10:30:50;BNOA;0.42;-11.2;1.03
10:30:51;BNOA;-3.1;-9.17;-3.98
10:30:51;BNOA;-3.81;-10.78;-0.51
10:30:51;BNOA;-1.59;-10.76;0.11
10:30:51;BNOA;-1.3;-10.8;-0.91
10:30:51;BNOA;-1.99;-10.71;-1.34
10:30:52;BNOA;-2.16;-10.94;-2.18
10:30:52;BNOA;-2.52;-10.36;-2.6
10:30:52;BNOA;-2.64;-9.75;-1.78
10:30:53;BNOA;-0.03;-10.78;-2.43
10:30:53;BNOA;-4.08;-9.38;-1.39
10:30:53;BNOA;-4.1;-9.59;-0.49
10:30:53;BNOA;-1.55;-10.44;-1.11
10:30:54;BNOA;-3.02;-11.91;-1.14
10:30:54;BNOA;-3.58;-11.61;-2.31
10:30:54;BNOA;-2.68;-9.48;-1.8
10:30:54;BNOA;-1.87;-11.78;-0.72
10:30:55;BNOA;-0.03;-9.31;0.05
10:30:55;BNOA;-2.62;-13.87;-2.03
10:30:55;BNOA;-1.7;-10.51;-2.41
10:30:55;BNOA;-3.29;-9.4;-3.19
10:30:56;BNOA;-0.38;-9.96;1.03
10:30:56;BNOA;-1.45;-11.51;-3.29
10:30:56;BNOA;-4.11;-9.67;-2.01
10:30:56;BNOA;-3.06;-9.69;-0.42
10:30:57;BNOA;0.55;-9.33;-2.79
10:30:57;BNOA;-1.97;-9.58;-4.21
10:30:57;BNOA;-4.33;-10.49;-0.65
10:30:57;BNOA;-1.03;-9.71;-1.95
10:30:58;BNOA;-2.62;-9.19;-4.25
10:30:58;BNOA;-1.89;-9.44;-0.67
10:30:58;BNOA;-1.87;-10.55;-2.72
10:30:59;BNOA;-3.35;-11.68;-2.06
10:31:00;BNOA;-4.15;-10.8;-2.22
10:31:01;BNOA;0.22;-9.06;-0.93
10:31:01;BNOA;-1.39;-9.81;-4.08
