10:31:13;GPSM;36.9537;-25.1587;750.5;135
10:31:14;GPSM;36.9537;-25.1587;750.5;136
10:31:14;GPSM;36.9537;-25.1587;749.7;135
10:31:14;GPSM;36.9537;-25.1587;749.7;135
10:31:14;GPSM;36.9537;-25.1587;749.7;134
10:31:15;GPSM;36.9537;-25.1587;749.7;134
10:31:15;GPSM;36.9537;-25.1588;748.1;135
10:31:15;GPSM;36.9537;-25.1588;748.1;136
10:31:15;GPSM;36.9537;-25.1588;748.1;137
10:31:16;GPSM;36.9537;-25.1588;748.1;139
10:31:16;GPSM;36.9536;-25.1588;747.8;138
10:31:16;GPSM;36.9536;-25.1588;747.8;139
10:31:16;GPSM;36.9536;-25.1588;747.8;138
10:31:17;GPSM;36.9536;-25.1588;747.8;137
10:31:17;GPSM;36.9535;-25.1589;745.2;139
10:31:17;GPSM;36.9535;-25.1589;745.2;139
10:31:18;GPSM;36.9535;-25.1589;745.2;139
10:31:18;GPSM;36.9534;-25.1589;745.2;140
10:31:18;GPSM;36.9534;-25.1589;745.2;140
10:31:18;GPSM;36.9534;-25.1589;745.2;140
10:31:19;GPSM;36.9534;-25.1589;745.2;141
10:31:19;GPSM;36.9534;-25.1589;745.2;140
10:31:19;GPSM;36.9534;-25.1589;745.2;140
10:31:19;GPSM;36.9534;-25.1589;745.2;141
10:31:20;GPSM;36.9534;-25.1589;745.2;140
10:31:20;GPSM;36.9533;-25.1589;739.2;141
10:31:20;GPSM;36.9533;-25.1589;739.2;140
10:31:20;GPSM;36.9533;-25.1589;739.2;142
10:31:21;GPSM;36.9533;-25.1589;739.2;141
10:31:22;GPSM;36.9527;-25.1589;739.2;143
10:31:22;GPSM;36.9527;-25.1589;739.2;143
10:31:22;GPSM;36.9527;-25.1589;739.2;141
10:31:23;GPSM;36.9527;-25.1589;739.2;145
10:31:24;GPSM;36.9524;-25.1589;733.7;144
10:31:24;GPSM;36.9524;-25.1589;733.7;147
10:31:24;GPSM;36.9524;-25.1589;733.7;145
10:31:25;GPSM;36.9524;-25.1589;733.7;146
